task id,run #,individual_tpot,ensemble_tpot_2000,ensemble_tpot_100,individual_random,ensemble_random_2000,ensemble_random_100
190392,11,0.96882099967543,0.9739735475494968,0.9706264199935086,0.965899870172022,0.9666707237909768,0.9702409931840312
168911,2,0.8794359273641444,0.8837736526677291,0.8766918812147876,0.8749523018562995,0.8857264707862899,0.8872864806626115
359955,7,0.7743664717348928,0.7886208576998051,0.7743664717348928,0.7887426900584795,0.7553606237816763,0.7682748538011694
359958,8,0.9572482638888888,0.7511935763888888,0.9544270833333331,0.9580078125,0.9443359375,0.9639756944444444
168350,5,0.9583815052768924,0.9692718053743372,0.9654896196343336,0.962597238508927,0.9657580061770196,0.964618395626538
359956,19,0.9375251509054326,0.9463782696177062,0.9493963782696178,0.9524144869215292,0.9326961770623744,0.9474849094567404
359972,10,0.9931355080409356,0.9932383040935672,0.9934743542884992,0.988762868542885,0.9921303910818712,0.992636756822612
168911,12,0.8911808938070975,0.8976790644429979,0.894727391079886,0.8907263585553636,0.8998002289510898,0.8960180467329576
146820,3,0.9915393013100436,0.982616728249916,0.9915393013100438,0.991917198522002,0.9785648303661404,0.9917702384951292
359965,1,0.99969668506125,0.9989237211850808,0.9996771163555244,0.99750499001996,0.9990215647137098,0.9984638566005244
190411,15,0.9241660443116754,0.9209220189195916,0.9233569828230024,0.9216844037839184,0.9206575180482948,0.9210153721682848
190137,15,0.908815789473684,0.914078947368421,0.9186842105263158,0.9286184210526316,0.91625,0.926842105263158
359960,19,0.999794634348904,0.999041067702966,0.9999659273220866,0.9998924268502584,1.0,1.0
168350,7,0.9739706343832066,0.9810684261813136,0.973999537549342,0.975642888995326,0.9790039143144996,0.978487786347796
359956,4,0.9445674044265592,0.9547283702213278,0.95,0.9411468812877264,0.932092555331992,0.9508048289738432
359972,15,0.9907445480019492,0.994563230994152,0.9907331262183235,0.988559180068226,0.9878396076998052,0.991376553362573
359962,7,0.7867916397328162,0.7687567334626157,0.7815987933634994,0.778409825468649,0.7617539323421677,0.776642964878259
190137,12,0.934078947368421,0.9003947368421052,0.930657894736842,0.9119736842105264,0.9148684210526316,0.9319736842105264
168784,2,0.953615547531368,0.9668671006033056,0.9566164236612822,0.9548424422799264,0.9576836249496872,0.9555484222759004
359975,7,0.99575456053068,0.9950912106135988,0.9955555555555556,0.992039800995025,0.9934328358208956,0.9951575456053068
359955,13,0.7537768031189084,0.7681530214424951,0.7557261208576997,0.7398879142300195,0.724780701754386,0.748416179337232
359965,8,0.999784744237016,0.9993738014167745,0.9998434503541936,0.9994618605925404,0.9989922116551212,0.9998140972956048
