task_id,seed,unweighted_ensemble,weighted_ensemble,individual
190146,4,0.7764705882352941,0.8176470588235294,0.8235294117647058
359956,3,0.8672985781990521,0.8625592417061612,0.8720379146919431
190146,1,0.8117647058823529,0.8647058823529412,0.8058823529411765
359956,8,0.8767772511848341,0.8862559241706162,0.8909952606635071
359965,8,0.9828125,0.996875,0.9921875
190137,9,0.9447731755424064,0.9585798816568049,0.9388560157790928
190137,3,0.9447731755424064,0.9447731755424064,0.9428007889546351
359972,1,0.944390243902439,0.9629268292682926,0.9570731707317072
168350,9,0.8214616096207216,0.9167437557816835,0.9250693802035151
359955,4,0.7666666666666667,0.7666666666666667,0.78
190411,1,0.8481927710843373,0.8650602409638555,0.863855421686747
359968,5,0.908,0.956,0.957
2073,2,0.5656565656565656,0.5757575757575758,0.5824915824915825
359975,5,0.9941176470588236,0.9931372549019608,0.9931372549019608
359975,6,0.996078431372549,0.996078431372549,0.9950980392156864
146820,3,0.9462809917355371,0.981404958677686,0.9824380165289256
359975,9,0.9941176470588236,0.9941176470588236,0.9941176470588236
359975,8,0.992156862745098,0.992156862745098,0.9852941176470588
190146,3,0.7823529411764706,0.8352941176470589,0.8705882352941177
359955,7,0.7733333333333333,0.7866666666666666,0.78
359968,0,0.922,0.966,0.956
359955,0,0.76,0.7666666666666667,0.7666666666666667
359959,5,0.5728813559322034,0.5559322033898305,0.5559322033898305
359958,8,0.8972602739726028,0.9075342465753424,0.9006849315068494
190411,9,0.8590361445783132,0.846987951807229,0.8481927710843373
2073,4,0.5555555555555556,0.5925925925925926,0.5959595959595959
190137,2,0.9428007889546351,0.9368836291913216,0.9368836291913216
190411,6,0.8650602409638555,0.8698795180722891,0.8626506024096385
359959,9,0.576271186440678,0.5694915254237288,0.5661016949152542
146818,8,0.855072463768116,0.8478260869565217,0.8478260869565217
359974,8,0.6357142857142857,0.6846938775510204,0.6785714285714286
359958,2,0.9006849315068494,0.9041095890410958,0.9006849315068494
168757,4,0.79,0.795,0.76
359965,0,0.9921875,0.9984375,0.996875
168784,8,0.7789203084832905,0.8174807197943444,0.8174807197943444
168757,2,0.75,0.73,0.725
359968,4,0.922,0.961,0.958
146820,5,0.9462809917355371,0.9834710743801652,0.9803719008264464
168757,9,0.745,0.74,0.7
359959,4,0.5525423728813559,0.5491525423728814,0.5491525423728814
359958,9,0.9315068493150684,0.9075342465753424,0.9041095890410958
146818,4,0.8478260869565217,0.8478260869565217,0.8840579710144928
359975,2,0.9931372549019608,0.9931372549019608,0.9931372549019608
359962,9,0.8649289099526066,0.8720379146919431,0.8672985781990521
359975,4,0.992156862745098,0.9950980392156864,0.9941176470588236
190137,6,0.9388560157790928,0.9349112426035504,0.9270216962524654
359965,9,0.9734375,0.99375,0.9953125
190411,2,0.8481927710843373,0.8506024096385543,0.8457831325301205
2073,8,0.6262626262626263,0.6262626262626263,0.622895622895623
168350,2,0.84736355226642,0.9204440333024976,0.9176688251618872
168757,8,0.75,0.75,0.72
190137,1,0.9428007889546351,0.9428007889546351,0.9428007889546351
