task_id,seed,unweighted_ensemble,weighted_ensemble,individual
359964,15,0.9608150470219436,0.9592476489028212,0.9608150470219436
359974,6,0.6469387755102041,0.6989795918367347,0.6959183673469388
168911,7,0.8107202680067002,0.8291457286432161,0.8274706867671692
359975,19,0.9931372549019608,0.9931372549019608,0.9931372549019608
359963,14,0.9329004329004328,0.9393939393939394,0.9523809523809524
359963,1,0.9069264069264068,0.922077922077922,0.945887445887446
359975,3,0.996078431372549,0.9980392156862744,0.9911764705882352
190146,4,0.7588235294117647,0.8235294117647058,0.8235294117647058
359964,14,0.9717868338557992,0.9733542319749215,0.962382445141066
2073,15,0.5858585858585859,0.5892255892255892,0.5656565656565656
359965,15,0.9890625,0.9984375,0.9953125
190411,17,0.8650602409638555,0.8650602409638555,0.8783132530120482
359956,3,0.8767772511848341,0.8578199052132701,0.8720379146919431
190146,1,0.788235294117647,0.8058823529411765,0.8058823529411765
359956,8,0.8815165876777251,0.8815165876777251,0.8957345971563981
359957,7,0.9537037037037036,0.9629629629629628,0.9537037037037036
190411,16,0.846987951807229,0.8590361445783132,0.8554216867469879
190411,12,0.8686746987951808,0.8578313253012049,0.8530120481927711
146820,11,0.9462809917355371,0.9917355371900828,0.9927685950413224
2073,19,0.6094276094276094,0.6094276094276094,0.6060606060606061
